product_id,segment,category,sub_category,product_name,row_number
OFF-AR-10000034,Home Office,Office Supplies,Art,"BIC Brite Liner Grip Highlighters, Assorted, 5/Pack",1
OFF-AR-10000246,Consumer,Office Supplies,Art,Newell 318,1
OFF-AR-10001473,Consumer,Office Supplies,Art,Newell 313,1
OFF-AR-10001770,Consumer,Office Supplies,Art,Economy #2 Pencils,1
OFF-AR-10001919,Consumer,Office Supplies,Art,"OIC #2 Pencils, Medium Soft",1
OFF-AR-10002578,Home Office,Office Supplies,Art,Newell 335,1
OFF-AR-10003158,Consumer,Office Supplies,Art,Fluorescent Highlighters by Dixon,1
OFF-AR-10003631,Consumer,Office Supplies,Art,Staples in misc. colors,1
OFF-AR-10003696,Consumer,Office Supplies,Art,Panasonic KP-350BK Electric Pencil Sharpener with Auto Stop,1
OFF-AR-10004707,Home Office,Office Supplies,Art,Staples in misc. colors,1
OFF-AR-10004817,Corporate,Office Supplies,Art,Colorific Watercolor Pencils,1
OFF-BI-10000136,Consumer,Office Supplies,Binders,Avery Non-Stick Heavy Duty View Round Locking Ring Binders,1
OFF-BI-10000201,Corporate,Office Supplies,Binders,"Avery Triangle Shaped Sheet Lifters, Black, 2/Pack",1
OFF-BI-10000778,Consumer,Office Supplies,Binders,GBC VeloBinder Electric Binding Machine,1
OFF-BI-10000948,Corporate,Office Supplies,Binders,"GBC Laser Imprintable Binding System Covers, Desert Sand",1
OFF-BI-10001634,Consumer,Office Supplies,Binders,Wilson Jones Active Use Binders,1
OFF-BI-10002194,Home Office,Office Supplies,Binders,Cardinal Hold-It CD Pocket,1
OFF-BI-10002735,Consumer,Office Supplies,Binders,GBC Prestige Therm-A-Bind Covers,1
OFF-BI-10002867,Consumer,Office Supplies,Binders,GBC Recycled Regency Composition Covers,1
OFF-BI-10003166,Home Office,Office Supplies,Binders,GBC Plasticlear Binding Covers,1
OFF-BI-10003355,Consumer,Office Supplies,Binders,Cardinal Holdit Business Card Pockets,1
OFF-BI-10003650,Consumer,Office Supplies,Binders,GBC DocuBind 300 Electric Binding Machine,1
OFF-BI-10003876,Consumer,Office Supplies,Binders,"Green Canvas Binder for 8-1/2"" x 14"" Sheets",1
OFF-BI-10003984,Home Office,Office Supplies,Binders,Lock-Up Easel 'Spel-Binder',1
OFF-BI-10004094,Corporate,Office Supplies,Binders,GBC Standard Plastic Binding Systems Combs,1
OFF-BI-10004224,Home Office,Office Supplies,Binders,Catalog Binders with Expanding Posts,1
OFF-BI-10004318,Consumer,Office Supplies,Binders,Ibico EB-19 Dual Function Manual Binding System,1
OFF-BI-10004967,Corporate,Office Supplies,Binders,Round Ring Binders,1
OFF-EN-10000056,Consumer,Office Supplies,Envelopes,Cameo Buff Policy Envelopes,1
OFF-EN-10000781,Consumer,Office Supplies,Envelopes,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",1
OFF-EN-10001990,Consumer,Office Supplies,Envelopes,Staple envelope,1
OFF-EN-10003055,Corporate,Office Supplies,Envelopes,"Blue String-Tie & Button Interoffice Envelopes, 10 x 13",1
OFF-EN-10003286,Corporate,Office Supplies,Envelopes,Staple envelope,1
OFF-EN-10004483,Consumer,Office Supplies,Envelopes,"#10 White Business Envelopes,4 1/8 x 9 1/2",1
OFF-FA-10001843,Consumer,Office Supplies,Fasteners,Staples,1
OFF-FA-10002975,Consumer,Office Supplies,Fasteners,Staples,1
OFF-FA-10003059,Home Office,Office Supplies,Fasteners,Assorted Color Push Pins,1
OFF-FA-10003467,Home Office,Office Supplies,Fasteners,"Alliance Big Bands Rubber Bands, 12/Pack",1
OFF-LA-10000973,Consumer,Office Supplies,Labels,Avery 502,1
OFF-LA-10002473,Corporate,Office Supplies,Labels,Avery 484,1
OFF-LA-10004008,Corporate,Office Supplies,Labels,Avery 507,1
OFF-LA-10004093,Corporate,Office Supplies,Labels,Avery 486,1
OFF-LA-10004425,Corporate,Office Supplies,Labels,Staple-on labels,1
OFF-PA-10000141,Consumer,Office Supplies,Paper,"Ampad Evidence Wirebond Steno Books, 6"" x 9""",1
OFF-PA-10000327,Consumer,Office Supplies,Paper,Xerox 1971,1
OFF-PA-10000350,Corporate,Office Supplies,Paper,"Message Book, Standard Line ""While You Were Out"", 5 1/2"" X 4"", 200 Sets/Book",1
OFF-PA-10000726,Consumer,Office Supplies,Paper,"Black Print Carbonless Snap-Off Rapid Letter, 8 1/2"" x 7""",1
OFF-PA-10001870,Consumer,Office Supplies,Paper,Xerox 202,1
OFF-PA-10001970,Corporate,Office Supplies,Paper,Xerox 1908,1
OFF-PA-10002262,Corporate,Office Supplies,Paper,Xerox 192,1
OFF-PA-10002741,Consumer,Office Supplies,Paper,Xerox 1980,1
OFF-PA-10003172,Consumer,Office Supplies,Paper,Xerox 1996,1
OFF-PA-10003177,Corporate,Office Supplies,Paper,Xerox 1999,1
OFF-PA-10003363,Corporate,Office Supplies,Paper,Xerox 204,1
OFF-PA-10003465,Consumer,Office Supplies,Paper,Xerox 1912,1
OFF-PA-10003641,Corporate,Office Supplies,Paper,Xerox 1909,1
OFF-PA-10003729,Consumer,Office Supplies,Paper,Xerox 1998,1
OFF-PA-10003893,Corporate,Office Supplies,Paper,Xerox 1962,1
OFF-PA-10004530,Corporate,Office Supplies,Paper,Personal Creations Ink Jet Cards and Labels,1
OFF-PA-10004996,Consumer,Office Supplies,Paper,"Speediset Carbonless Redi-Letter 7"" x 8 1/2""",1
OFF-ST-10000760,Consumer,Office Supplies,Storage,Eldon Fold 'N Roll Cart System,1
OFF-ST-10000798,Corporate,Office Supplies,Storage,2300 Heavy-Duty Transfer File Systems by Perma,1
OFF-ST-10001291,Home Office,Office Supplies,Storage,"Tenex Personal Self-Stacking Standard File Box, Black/Gray",1
OFF-ST-10001490,Corporate,Office Supplies,Storage,"Hot File 7-Pocket, Floor Stand",1
OFF-ST-10001511,Home Office,Office Supplies,Storage,Space Solutions Commercial Steel Shelving,1
OFF-ST-10002182,Home Office,Office Supplies,Storage,"Iris 3-Drawer Stacking Bin, Black",1
OFF-ST-10002289,Home Office,Office Supplies,Storage,"Safco Wire Cube Shelving System, For Use as 4 or 5 14"" Cubes, Black",1
OFF-ST-10002301,Corporate,Office Supplies,Storage,Tennsco Commercial Shelving,1
OFF-ST-10003638,Corporate,Office Supplies,Storage,Mobile Personal File Cube,1
OFF-ST-10003996,Corporate,Office Supplies,Storage,"Letter/Legal File Tote with Clear Snap-On Lid, Black Granite",1
OFF-ST-10004123,Consumer,Office Supplies,Storage,Safco Industrial Wire Shelving System,1
OFF-SU-10002881,Consumer,Office Supplies,Supplies,Martin Yale Chadless Opener Electric Letter Opener,1
OFF-SU-10004290,Corporate,Office Supplies,Supplies,"Acme Design Line 8"" Stainless Steel Bent Scissors w/Champagne Handles, 3-1/8"" Cut",1
TEC-AC-10000892,Home Office,Technology,Accessories,NETGEAR N750 Dual Band Wi-Fi Gigabit Router,1
TEC-AC-10001539,Consumer,Technology,Accessories,Logitech G430 Surround Sound Gaming Headset with Dolby 7.1 Technology,1
TEC-AC-10003447,Home Office,Technology,Accessories,Micropad Numeric Keypads,1
TEC-MA-10001127,Consumer,Technology,Machines,"HP Designjet T520 Inkjet Large Format Printer - 24"" Color",1
TEC-MA-10002428,Home Office,Technology,Machines,Fellowes Powershred HS-440 4-Sheet High Security Shredder,1
TEC-MA-10003337,Consumer,Technology,Machines,Okidata B401 Printer,1
TEC-MA-10003674,Corporate,Technology,Machines,Hewlett-Packard Deskjet 5550 Printer,1
TEC-MA-10004255,Corporate,Technology,Machines,Konica Minolta magicolor 1690MF Multifunction Printer,1
TEC-PH-10000586,Consumer,Technology,Phones,AT&T SB67148 SynJ,1
TEC-PH-10000912,Home Office,Technology,Phones,Anker 24W Portable Micro USB Car Charger,1
TEC-PH-10001363,Corporate,Technology,Phones,Apple iPhone 5S,1
TEC-PH-10001795,Consumer,Technology,Phones,ClearOne CHATAttach 160 - speaker phone,1
TEC-PH-10002275,Home Office,Technology,Phones,Mitel 5320 IP Phone VoIP phone,1
TEC-PH-10002583,Consumer,Technology,Phones,iOttie HLCRIO102 Car Mount,1
TEC-PH-10002726,Consumer,Technology,Phones,netTALK DUO VoIP Telephone Service,1
TEC-PH-10002885,Home Office,Technology,Phones,Apple iPhone 5,1
TEC-PH-10003095,Home Office,Technology,Phones,Samsung HM1900 Bluetooth Headset,1
TEC-PH-10003535,Corporate,Technology,Phones,RCA ViSYS 25423RE1 Corded phone,1
FUR-BO-10000330,Consumer,Furniture,Bookcases,"Sauder Camden County Barrister Bookcase, Planked Cherry Finish",1
FUR-BO-10001918,Consumer,Furniture,Bookcases,"Sauder Forest Hills Library with Doors, Woodland Oak Finish",1
FUR-BO-10002613,Corporate,Furniture,Bookcases,"Atlantic Metals Mobile 4-Shelf Bookcases, Custom Colors",1
FUR-BO-10003159,Consumer,Furniture,Bookcases,"Sauder Camden County Collection Libraries, Planked Cherry Finish",1
FUR-BO-10003965,Consumer,Furniture,Bookcases,O'Sullivan Manor Hill 2-Door Library in Brianna Oak,1
FUR-CH-10000847,Corporate,Furniture,Chairs,Global Executive Mid-Back Manager's Chair,1
FUR-CH-10000863,Consumer,Furniture,Chairs,Novimex Swivel Fabric Task Chair,1
FUR-CH-10001482,Consumer,Furniture,Chairs,Office Star - Mesh Screen back chair with Vinyl seat,1
FUR-CH-10002044,Consumer,Furniture,Chairs,"Office Star - Contemporary Task Swivel chair with 2-way adjustable arms, Plum",1
FUR-CH-10003817,Corporate,Furniture,Chairs,"Global Value Steno Chair, Gray",1
FUR-CH-10004875,Home Office,Furniture,Chairs,Harbour Creations 67200 Series Stacking Chairs,1
FUR-FU-10000672,Consumer,Furniture,Furnishings,"Executive Impressions 10"" Spectator Wall Clock",1
FUR-FU-10001473,Home Office,Furniture,Furnishings,DAX Wood Document Frame,1
FUR-FU-10001602,Corporate,Furniture,Furnishings,"Eldon Delta Triangular Chair Mat, 52"" x 58"", Clear",1
FUR-FU-10002116,Consumer,Furniture,Furnishings,"Tenex Carpeted, Granite-Look or Clear Contemporary Contour Shape Chair Mats",1
FUR-FU-10002268,Corporate,Furniture,Furnishings,Ultra Door Push Plate,1
FUR-FU-10002364,Corporate,Furniture,Furnishings,"Eldon Expressions Wood Desk Accessories, Oak",1
FUR-FU-10003194,Corporate,Furniture,Furnishings,"Eldon Expressions Desk Accessory, Wood Pencil Holder, Oak",1
FUR-FU-10003374,Corporate,Furniture,Furnishings,Electrix Fluorescent Magnifier Lamps & Weighted Base,1
FUR-FU-10003708,Corporate,Furniture,Furnishings,"Tenex Traditional Chairmats for Medium Pile Carpet, Standard Lip, 36"" x 48""",1
FUR-FU-10004622,Consumer,Furniture,Furnishings,Eldon Advantage Foldable Chair Mats for Low Pile Carpets,1
FUR-FU-10004845,Corporate,Furniture,Furnishings,"Deflect-o EconoMat Nonstudded, No Bevel Mat",1
FUR-FU-10004963,Consumer,Furniture,Furnishings,"Eldon 400 Class Desk Accessories, Black Carbon",1
FUR-TA-10002958,Home Office,Furniture,Tables,"Bevis Oval Conference Table, Walnut",1
FUR-TA-10003569,Consumer,Furniture,Tables,Bretford CR8500 Series Meeting Room Furniture,1
FUR-TA-10003837,Corporate,Furniture,Tables,Anderson Hickey Conga Table Tops & Accessories,1
FUR-TA-10004607,Consumer,Furniture,Tables,Hon 2111 Invitation Series Straight Table,1
OFF-AP-10000804,Consumer,Office Supplies,Appliances,Hoover Portapower Portable Vacuum,1
OFF-AP-10000828,Consumer,Office Supplies,Appliances,Avanti 4.4 Cu. Ft. Refrigerator,1
OFF-AP-10001394,Home Office,Office Supplies,Appliances,Harmony Air Purifier,1
OFF-AP-10002287,Consumer,Office Supplies,Appliances,"Eureka Sanitaire  Multi-Pro Heavy-Duty Upright, Disposable Bags",1
OFF-AP-10002651,Corporate,Office Supplies,Appliances,Hoover Upright Vacuum With Dirt Cup,1
OFF-AP-10003040,Consumer,Office Supplies,Appliances,Fellowes 8 Outlet Superior Workstation Surge Protector w/o Phone/Fax/Modem Protection,1
OFF-AP-10004233,Corporate,Office Supplies,Appliances,Honeywell Enviracaire Portable Air Cleaner for up to 8 x 10 Room,1
OFF-AR-10000657,Home Office,Office Supplies,Art,"Binney & Smith inkTank Desk Highlighter, Chisel Tip, Yellow, 12/Box",1
OFF-AR-10001315,Consumer,Office Supplies,Art,Newell 310,1
OFF-AR-10001868,Corporate,Office Supplies,Art,Prang Dustless Chalk Sticks,1
OFF-AR-10002257,Consumer,Office Supplies,Art,"Eldon Spacemaker Box, Quick-Snap Lid, Clear",1
OFF-AR-10002833,Consumer,Office Supplies,Art,Newell 322,1
OFF-AR-10002956,Corporate,Office Supplies,Art,Boston 16801 Nautilus Battery Pencil Sharpener,1
OFF-AR-10003338,Corporate,Office Supplies,Art,"Eberhard Faber 3 1/2"" Golf Pencils",1
OFF-AR-10003514,Consumer,Office Supplies,Art,4009 Highlighters by Sanford,1
OFF-AR-10003958,Home Office,Office Supplies,Art,Newell 337,1
OFF-AR-10004272,Consumer,Office Supplies,Art,Newell 308,1
OFF-AR-10004441,Corporate,Office Supplies,Art,BIC Brite Liner Highlighters,1
OFF-AR-10004602,Consumer,Office Supplies,Art,Boston KS Multi-Size Manual Pencil Sharpener,1
OFF-BI-10000088,Consumer,Office Supplies,Binders,GBC Imprintable Covers,1
OFF-BI-10001036,Corporate,Office Supplies,Binders,Cardinal EasyOpen D-Ring Binders,1
OFF-BI-10001132,Home Office,Office Supplies,Binders,"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 9 1/2"" X 11""",1
OFF-BI-10001617,Consumer,Office Supplies,Binders,GBC Wire Binding Combs,1
OFF-BI-10001758,Consumer,Office Supplies,Binders,Wilson Jones 14 Line Acrylic Coated Pressboard Data Binders,1
OFF-BI-10002012,Home Office,Office Supplies,Binders,Wilson Jones Easy Flow II Sheet Lifters,1
OFF-BI-10002309,Corporate,Office Supplies,Binders,Avery Heavy-Duty EZD  Binder With Locking Rings,1
OFF-BI-10002571,Home Office,Office Supplies,Binders,"Avery Framed View Binder, EZD Ring (Locking), Navy, 1 1/2""",1
OFF-BI-10002954,Consumer,Office Supplies,Binders,Newell 3-Hole Punched Plastic Slotted Magazine Holders for Binders,1
OFF-BI-10002982,Consumer,Office Supplies,Binders,Avery Self-Adhesive Photo Pockets for Polaroid Photos,1
OFF-BI-10003429,Consumer,Office Supplies,Binders,"Cardinal HOLDit! Binder Insert Strips,Extra Strips",1
OFF-BI-10003707,Corporate,Office Supplies,Binders,Aluminum Screw Posts,1
OFF-BI-10004002,Corporate,Office Supplies,Binders,Wilson Jones International Size A4 Ring Binders,1
OFF-BI-10004410,Home Office,Office Supplies,Binders,"C-Line Peel & Stick Add-On Filing Pockets, 8-3/4 x 5-1/8, 10/Pack",1
OFF-BI-10004519,Corporate,Office Supplies,Binders,GBC DocuBind P100 Manual Binding Machine,1
OFF-EN-10000483,Corporate,Office Supplies,Envelopes,"White Envelopes, White Envelopes with Clear Poly Window",1
OFF-EN-10000927,Home Office,Office Supplies,Envelopes,Jet-Pak Recycled Peel 'N' Seal Padded Mailers,1
OFF-EN-10001453,Corporate,Office Supplies,Envelopes,"Tyvek Interoffice Envelopes, 9 1/2"" x 12 1/2"", 100/Box",1
OFF-EN-10002312,Home Office,Office Supplies,Envelopes,#10 Self-Seal White Envelopes,1
OFF-EN-10002600,Consumer,Office Supplies,Envelopes,"Redi-Strip #10 Envelopes, 4 1/8 x 9 1/2",1
OFF-FA-10003112,Home Office,Office Supplies,Fasteners,Staples,1
OFF-LA-10001404,Corporate,Office Supplies,Labels,Avery 517,1
OFF-LA-10002195,Consumer,Office Supplies,Labels,Avery 481,1
OFF-LA-10004559,Consumer,Office Supplies,Labels,Avery 49,1
OFF-PA-10000069,Consumer,Office Supplies,Paper,"TOPS 4 x 6 Fluorescent Color Memo Sheets, 500 Sheets per Pack",1
OFF-PA-10000213,Consumer,Office Supplies,Paper,Xerox 198,1
OFF-PA-10000246,Consumer,Office Supplies,Paper,Riverleaf Stik-Withit Designer Note Cubes,1
OFF-PA-10000477,Corporate,Office Supplies,Paper,Xerox 22,1
OFF-PA-10000528,Corporate,Office Supplies,Paper,Xerox 1981,1
OFF-PA-10000697,Consumer,Office Supplies,Paper,"TOPS Voice Message Log Book, Flash Format",1
OFF-PA-10000994,Corporate,Office Supplies,Paper,Xerox 1915,1
OFF-PA-10001019,Consumer,Office Supplies,Paper,Xerox 1884,1
OFF-PA-10001246,Home Office,Office Supplies,Paper,Xerox 215,1
OFF-PA-10001289,Corporate,Office Supplies,Paper,White Computer Printout Paper by Universal,1
OFF-PA-10001295,Home Office,Office Supplies,Paper,Computer Printout Paper with Letter-Trim Perforations,1
OFF-PA-10001609,Home Office,Office Supplies,Paper,Tops Wirebound Message Log Books,1
OFF-PA-10001661,Home Office,Office Supplies,Paper,Xerox 1922,1
OFF-PA-10001725,Consumer,Office Supplies,Paper,Xerox 1892,1
OFF-PA-10001736,Consumer,Office Supplies,Paper,Xerox 1880,1
OFF-PA-10002001,Consumer,Office Supplies,Paper,Xerox 1984,1
OFF-PA-10002160,Home Office,Office Supplies,Paper,Xerox 1978,1
OFF-PA-10002968,Consumer,Office Supplies,Paper,Xerox 1973,1
OFF-PA-10003016,Consumer,Office Supplies,Paper,"Adams ""While You Were Out"" Message Pads",1
OFF-PA-10003063,Home Office,Office Supplies,Paper,EcoTones Memo Sheets,1
OFF-PA-10003134,Consumer,Office Supplies,Paper,Xerox 1937,1
OFF-PA-10003823,Consumer,Office Supplies,Paper,Xerox 197,1
OFF-PA-10004022,Corporate,Office Supplies,Paper,Hammermill Color Copier Paper (28Lb. and 96 Bright),1
OFF-PA-10004040,Consumer,Office Supplies,Paper,Universal Premium White Copier/Laser Paper (20Lb. and 87 Bright),1
OFF-PA-10004101,Consumer,Office Supplies,Paper,Xerox 1894,1
OFF-PA-10004355,Consumer,Office Supplies,Paper,Xerox 231,1
OFF-PA-10004911,Consumer,Office Supplies,Paper,"Rediform S.O.S. 1-Up Phone Message Bk, 4-1/4x3-1/16 Bk, 1 Form/Pg, 40 Messages/Bk, 3/Pk",1
OFF-ST-10000046,Consumer,Office Supplies,Storage,Fellowes Super Stor/Drawer Files,1
OFF-ST-10000344,Consumer,Office Supplies,Storage,"Neat Ideas Personal Hanging Folder Files, Black",1
OFF-ST-10000676,Consumer,Office Supplies,Storage,Fellowes Econo/Stor Drawers,1
OFF-ST-10001128,Home Office,Office Supplies,Storage,"Carina Mini System Audio Rack, Model AR050B",1
OFF-ST-10001370,Home Office,Office Supplies,Storage,Sensible Storage WireTech Storage Systems,1
OFF-ST-10001418,Consumer,Office Supplies,Storage,Carina Media Storage Towers in Natural & Black,1
OFF-ST-10002485,Home Office,Office Supplies,Storage,Rogers Deluxe File Chest,1
OFF-ST-10003324,Consumer,Office Supplies,Storage,Belkin OmniView SE Rackmount Kit,1
OFF-ST-10003442,Home Office,Office Supplies,Storage,Eldon Portable Mobile Manager,1
OFF-ST-10003805,Consumer,Office Supplies,Storage,"24 Capacity Maxi Data Binder Racks, Pearl",1
TEC-AC-10000290,Consumer,Technology,Accessories,Sabrent 4-Port USB 2.0 Hub,1
TEC-AC-10000844,Consumer,Technology,Accessories,Logitech Gaming G510s - Keyboard,1
TEC-AC-10000991,Consumer,Technology,Accessories,Sony Micro Vault Click 8 GB USB 2.0 Flash Drive,1
TEC-AC-10001284,Corporate,Technology,Accessories,Enermax Briskie RF Wireless Keyboard and Mouse Combo,1
TEC-AC-10001874,Home Office,Technology,Accessories,Logitech Wireless Anywhere Mouse MX for PC and Mac,1
TEC-AC-10002942,Consumer,Technology,Accessories,WD My Passport Ultra 1TB Portable External Hard Drive,1
TEC-AC-10004659,Consumer,Technology,Accessories,Imation Secure+ Hardware Encrypted USB 2.0 Flash Drive; 16GB,1
TEC-MA-10000045,Home Office,Technology,Machines,Zebra ZM400 Thermal Label Printer,1
TEC-MA-10003493,Home Office,Technology,Machines,Penpower WorldCard Pro Card Scanner,1
TEC-MA-10004241,Home Office,Technology,Machines,Star Micronics TSP800 TSP847IIU Receipt Printer,1
TEC-PH-10000307,Home Office,Technology,Phones,Shocksock Galaxy S4 Armband,1
TEC-PH-10000526,Home Office,Technology,Phones,Vtech CS6719,1
TEC-PH-10000923,Home Office,Technology,Phones,"Belkin SportFit Armband For iPhone 5s/5c, Fuchsia",1
TEC-PH-10001448,Corporate,Technology,Phones,Anker Astro 15000mAh USB Portable Charger,1
TEC-PH-10001468,Home Office,Technology,Phones,Panasonic Business Telephones KX-T7736,1
TEC-PH-10001557,Corporate,Technology,Phones,Pyle PMP37LED,1
TEC-PH-10001944,Corporate,Technology,Phones,Wi-Ex zBoost YX540 Cellular Phone Signal Booster,1
TEC-PH-10002200,Corporate,Technology,Phones,Aastra 6757i CT Wireless VoIP phone,1
TEC-PH-10002549,Corporate,Technology,Phones,Polycom SoundPoint IP 450 VoIP phone,1
TEC-PH-10002645,Home Office,Technology,Phones,LG G2,1
TEC-PH-10003691,Consumer,Technology,Phones,BlackBerry Q10,1
TEC-PH-10003963,Consumer,Technology,Phones,GE 2-Jack Phone Line Splitter,1
TEC-PH-10004100,Consumer,Technology,Phones,Griffin GC17055 Auxiliary Audio Cable,1
TEC-PH-10004875,Consumer,Technology,Phones,PNY Rapid USB Car Charger - Black,1
FUR-BO-10001811,Consumer,Furniture,Bookcases,"Atlantic Metals Mobile 5-Shelf Bookcases, Custom Colors",1
FUR-BO-10003433,Corporate,Furniture,Bookcases,Sauder Cornerstone Collection Library,1
FUR-CH-10000513,Consumer,Furniture,Chairs,High-Back Leather Manager's Chair,1
FUR-CH-10003396,Consumer,Furniture,Chairs,Global Deluxe Steno Chair,1
FUR-CH-10004063,Consumer,Furniture,Chairs,Global Deluxe High-Back Manager's Chair,1
FUR-CH-10004626,Home Office,Furniture,Chairs,Office Star Flex Back Scooter Chair with Aluminum Finish Frame,1
FUR-CH-10004997,Corporate,Furniture,Chairs,Hon Every-Day Series Multi-Task Chairs,1
FUR-FU-10000521,Corporate,Furniture,Furnishings,"Seth Thomas 14"" Putty-Colored Wall Clock",1
FUR-FU-10000629,Home Office,Furniture,Furnishings,9-3/4 Diameter Round Wall Clock,1
FUR-FU-10000747,Corporate,Furniture,Furnishings,Tenex B1-RE Series Chair Mats for Low Pile Carpets,1
FUR-FU-10001468,Corporate,Furniture,Furnishings,Tenex Antistatic Computer Chair Mats,1
FUR-FU-10001488,Corporate,Furniture,Furnishings,"Tenex 46"" x 60"" Computer Anti-Static Chairmat, Rectangular Shaped",1
FUR-FU-10001617,Corporate,Furniture,Furnishings,"Executive Impressions 8-1/2"" Career Panel/Partition Cubicle Clock",1
FUR-FU-10002813,Consumer,Furniture,Furnishings,"DAX Contemporary Wood Frame with Silver Metal Mat, Desktop, 11 x 14 Size",1
FUR-FU-10003577,Corporate,Furniture,Furnishings,Nu-Dell Leatherette Frames,1
FUR-FU-10003724,Consumer,Furniture,Furnishings,Westinghouse Clip-On Gooseneck Lamps,1
FUR-FU-10003976,Home Office,Furniture,Furnishings,"DAX Executive Solid Wood Document Frame, Desktop or Hang, Mahogany, 5 x 7",1
FUR-FU-10004006,Corporate,Furniture,Furnishings,"Deflect-o DuraMat Lighweight, Studded, Beveled Mat for Low Pile Carpeting",1
FUR-FU-10004666,Corporate,Furniture,Furnishings,DAX Clear Channel Poster Frame,1
FUR-FU-10004712,Corporate,Furniture,Furnishings,"Westinghouse Mesh Shade Clip-On Gooseneck Lamp, Black",1
FUR-FU-10004909,Consumer,Furniture,Furnishings,Contemporary Wood/Metal Frame,1
FUR-TA-10001095,Home Office,Furniture,Tables,Chromcraft Round Conference Tables,1
FUR-TA-10002530,Home Office,Furniture,Tables,"Iceberg OfficeWorks 42"" Round Tables",1
FUR-TA-10002855,Consumer,Furniture,Tables,Bevis Round Conference Table Top & Single Column Base,1
FUR-TA-10004152,Corporate,Furniture,Tables,"Barricks 18"" x 48"" Non-Folding Utility Table with Bottom Storage Shelf",1
OFF-AP-10000891,Consumer,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece HOMEOFFICE Power Control Center,1
OFF-AP-10001564,Consumer,Office Supplies,Appliances,Hoover Commercial Lightweight Upright Vacuum with E-Z Empty Dirt Cup,1
OFF-AP-10002534,Consumer,Office Supplies,Appliances,3.6 Cubic Foot Counter Height Office Refrigerator,1
OFF-AP-10002765,Corporate,Office Supplies,Appliances,Fellowes Advanced Computer Series Surge Protectors,1
OFF-AP-10002892,Corporate,Office Supplies,Appliances,Belkin F5C206VTEL 6 Outlet Surge,1
OFF-AP-10004785,Consumer,Office Supplies,Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Medium Room",1
OFF-AR-10000127,Consumer,Office Supplies,Art,Newell 321,1
OFF-AR-10001954,Consumer,Office Supplies,Art,Newell 331,1
OFF-AR-10001972,Corporate,Office Supplies,Art,Newell 323,1
OFF-AR-10002280,Consumer,Office Supplies,Art,Staples in misc. colors,1
OFF-AR-10002335,Consumer,Office Supplies,Art,DIXON Oriole Pencils,1
OFF-AR-10003056,Corporate,Office Supplies,Art,Newell 341,1
OFF-AR-10004456,Consumer,Office Supplies,Art,Panasonic KP-4ABK Battery-Operated Pencil Sharpener,1
OFF-AR-10004511,Consumer,Office Supplies,Art,"Sanford Colorific Scented Colored Pencils, 12/Pack",1
OFF-AR-10004974,Consumer,Office Supplies,Art,Newell 342,1
OFF-BI-10001191,Corporate,Office Supplies,Binders,Canvas Sectional Post Binders,1
OFF-BI-10001460,Consumer,Office Supplies,Binders,Plastic Binding Combs,1
OFF-BI-10002133,Consumer,Office Supplies,Binders,"Wilson Jones Elliptical Ring 3 1/2"" Capacity Binders, 800 sheets",1
OFF-BI-10002353,Home Office,Office Supplies,Binders,GBC VeloBind Cover Sets,1
OFF-BI-10002764,Consumer,Office Supplies,Binders,Recycled Pressboard Report Cover with Reinforced Top Hinge,1
OFF-BI-10002854,Corporate,Office Supplies,Binders,"Performers Binder/Pad Holder, Black",1
OFF-BI-10003638,Consumer,Office Supplies,Binders,GBC Durable Plastic Covers,1
OFF-BI-10003694,Corporate,Office Supplies,Binders,"Avery 3 1/2"" Diskette Storage Pages, 10/Pack",1
OFF-BI-10004182,Corporate,Office Supplies,Binders,Economy Binders,1
OFF-BI-10004656,Consumer,Office Supplies,Binders,Peel & Stick Add-On Corner Pockets,1
OFF-EN-10001415,Corporate,Office Supplies,Envelopes,Staple envelope,1
OFF-EN-10002504,Corporate,Office Supplies,Envelopes,"Tyvek  Top-Opening Peel & Seel Envelopes, Plain White",1
OFF-EN-10002831,Consumer,Office Supplies,Envelopes,"Tyvek  Top-Opening Peel & Seel  Envelopes, Gray",1
OFF-FA-10000053,Consumer,Office Supplies,Fasteners,Revere Boxed Rubber Bands by Revere,1
OFF-FA-10000089,Consumer,Office Supplies,Fasteners,Acco Glide Clips,1
OFF-FA-10000624,Consumer,Office Supplies,Fasteners,OIC Binder Clips,1
OFF-FA-10000735,Consumer,Office Supplies,Fasteners,Staples,1
OFF-FA-10001229,Corporate,Office Supplies,Fasteners,Staples,1
OFF-FA-10002983,Home Office,Office Supplies,Fasteners,Advantus SlideClip Paper Clips,1
OFF-FA-10002988,Consumer,Office Supplies,Fasteners,Ideal Clamps,1
OFF-LA-10000414,Home Office,Office Supplies,Labels,Avery 503,1
OFF-LA-10001613,Consumer,Office Supplies,Labels,Avery File Folder Labels,1
OFF-LA-10003930,Consumer,Office Supplies,Labels,"Dot Matrix Printer Tape Reel Labels, White, 5000/Box",1
OFF-LA-10004544,Consumer,Office Supplies,Labels,Avery 505,1
OFF-PA-10000048,Consumer,Office Supplies,Paper,Xerox 20,1
